Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788375171,75,,Aggregated,31.500000,0.000000,72,100,120,140,270,320,350,370,400,400,400,838,0,71,98.2749911693999,4.684300001827069,404.0967000037199,9891.366348448688
1788375172,75,,Aggregated,31.300000,0.000000,72,100,130,150,270,320,350,370,400,400,400,872,0,72,99.87842339444654,4.684300001827069,404.0967000037199,9953.198394495414
1788375173,75,,Aggregated,30.400000,0.000000,76,110,130,160,280,330,380,420,550,550,550,905,0,76,105.61516497226931,4.684300001827069,549.4400000025053,10026.237569060773
1788375174,75,,Aggregated,29.800000,0.000000,77,110,130,160,280,330,380,420,550,550,550,929,0,77,105.43534865434493,4.684300001827069,549.4400000025053,10265.065662002153
1788375175,75,,Aggregated,30.700000,0.000000,77,110,130,160,270,330,370,420,550,550,550,963,0,77,105.19236323973665,4.684300001827069,549.4400000025053,10428.624091381102
1788375176,75,,Aggregated,30.900000,0.000000,76,110,130,150,270,330,370,420,550,550,550,997,0,76,104.44587823453953,4.684300001827069,549.4400000025053,10909.829488465397
1788375177,75,,Aggregated,30.600000,0.000000,76,110,130,150,270,320,370,400,530,550,550,1025,0,76,103.42492829250149,4.684300001827069,549.4400000025053,10908.93756097561
1788375178,75,,Aggregated,30.500000,0.000000,74,100,130,150,270,320,370,400,530,550,550,1052,0,74,102.19758602645237,4.684300001827069,549.4400000025053,10758.209125475285
1788375179,75,,Aggregated,30.400000,0.000000,75,100,130,150,260,320,370,400,530,550,550,1088,0,75,101.93550358441344,4.684300001827069,549.4400000025053,10713.920036764706
1788375180,75,,Aggregated,30.200000,0.000000,76,100,130,150,250,320,360,400,530,550,550,1124,0,76,101.78596370094972,4.684300001827069,549.4400000025053,10883.403024911033
1788375181,75,,Aggregated,29.300000,0.000000,74,100,130,150,250,320,360,400,530,550,550,1143,0,74,100.90237978995249,4.684300001827069,549.4400000025053,10899.095363079616
1788375182,75,,Aggregated,30.900000,0.000000,74,100,130,140,240,320,360,400,530,550,550,1184,0,74,100.31698032079893,4.684300001827069,549.4400000025053,10958.913006756757
1788375183,75,,Aggregated,30.300000,0.000000,74,100,130,140,240,320,360,400,530,550,550,1205,0,74,99.64379560150674,4.684300001827069,549.4400000025053,11207.49377593361
1788375184,75,,Aggregated,31.700000,0.000000,74,100,130,140,230,320,360,400,530,550,550,1240,0,74,99.158352499862,4.684300001827069,549.4400000025053,11217.921774193548
1788375185,75,,Aggregated,30.600000,0.000000,73,100,130,140,230,310,360,400,530,550,550,1270,0,73,98.4049596061667,4.684300001827069,549.4400000025053,11231.747244094488
1788375186,75,,Aggregated,30.700000,0.000000,76,100,130,150,240,310,360,400,530,550,550,1306,0,76,100.54262105649764,4.684300001827069,549.4400000025053,11177.957120980092
1788375187,75,,Aggregated,30.800000,0.000000,75,100,130,150,230,310,360,400,530,550,550,1340,0,74,99.49855096998742,4.684300001827069,549.4400000025053,11125.637313432835
1788375188,75,,Aggregated,31.200000,0.000000,73,100,130,140,230,310,360,400,530,550,550,1368,0,73,98.39852499987357,4.684300001827069,549.4400000025053,11223.07821637427
1788375189,75,,Aggregated,30.900000,0.000000,74,100,130,140,220,310,360,390,530,550,550,1410,0,74,98.31948964525277,4.684300001827069,549.4400000025053,11047.229787234042
1788375190,75,,Aggregated,31.900000,0.000000,74,100,130,140,220,310,360,390,530,550,550,1442,0,74,98.49547454911712,4.684300001827069,549.4400000025053,11023.255894590846
1788375191,75,,Aggregated,31.800000,0.000000,74,100,130,140,220,310,360,390,530,550,550,1467,0,74,97.77706400804357,4.684300001827069,549.4400000025053,10950.055214723927
1788375192,75,,Aggregated,31.600000,0.000000,72,100,130,140,210,310,350,390,530,550,550,1501,0,72,96.49306089261086,4.684300001827069,549.4400000025053,10929.404397068622
